amount_inr,payment_method,bank,failure_reason,day_of_month,customer_past_failures,customer_tenure_days,is_salary_window,high_value_txn,repeat_failer,actual_recovered,recovery_score,recommended_action,expected_value_inr,reasoning,retry_date,customer_message
1312.89,UPI,Yes Bank,expired_card,16,2,521,0,0,0,0,0.14462505,REQUEST_UPDATE,184.88,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
263.23,UPI,IDFC,expired_card,8,1,817,0,0,0,0,0.14405836,REQUEST_UPDATE,32.92,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
328.02,Credit Card,Kotak,expired_card,30,1,661,1,0,0,0,0.14359078,REQUEST_UPDATE,42.1,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
136.2,Debit Card,HDFC,fraud_block,17,1,470,0,0,0,0,0.14242803,SUPPRESS,19.4,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
675.52,Netbanking,IDFC,expired_card,14,0,221,0,0,0,0,0.14216548,REQUEST_UPDATE,91.04,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
151.17,Netbanking,IDFC,expired_card,5,2,455,1,0,0,0,0.13957277,REQUEST_UPDATE,16.1,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
459.36,Netbanking,Axis,fraud_block,22,1,387,0,0,0,0,0.13892649,SUPPRESS,63.82,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
997.8,Credit Card,ICICI,fraud_block,13,0,865,0,0,0,0,0.13767265,SUPPRESS,137.37,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
418.46,Debit Card,ICICI,expired_card,23,1,561,0,0,0,0,0.13738321,REQUEST_UPDATE,52.49,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
181.7,UPI,ICICI,expired_card,5,0,605,1,0,0,0,0.13643727,REQUEST_UPDATE,19.79,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
194.6,UPI,HDFC,expired_card,15,0,404,0,0,0,0,0.13642514,REQUEST_UPDATE,21.55,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
937.57,Wallet,Axis,expired_card,6,1,172,0,0,0,0,0.1362588,REQUEST_UPDATE,122.75,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
752.13,Debit Card,Kotak,expired_card,17,1,739,0,0,0,1,0.13568293,REQUEST_UPDATE,97.05,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
230.12,Wallet,ICICI,fraud_block,8,2,793,0,0,0,0,0.13507645,SUPPRESS,31.08,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
494.28,Netbanking,IDFC,invalid_cvv,17,2,19,0,0,0,0,0.13456002,REQUEST_UPDATE,61.51,Invalid Cvv needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
1848.72,Netbanking,IDFC,expired_card,17,2,863,0,0,0,0,0.1342934,REQUEST_UPDATE,243.27,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
2083.89,Credit Card,HDFC,invalid_cvv,28,3,231,1,0,1,0,0.13338201,REQUEST_UPDATE,272.95,Invalid Cvv needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
1313.04,Credit Card,PNB,expired_card,14,1,390,0,0,0,0,0.13287407,REQUEST_UPDATE,169.47,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
628.36,Netbanking,Yes Bank,expired_card,29,0,658,1,0,0,0,0.13280778,REQUEST_UPDATE,78.45,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
917.32,Netbanking,Yes Bank,expired_card,17,0,805,0,0,0,0,0.1303038,REQUEST_UPDATE,114.53,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
284.69,Debit Card,IDFC,invalid_cvv,6,3,359,0,0,1,0,0.1294638,REQUEST_UPDATE,31.86,Invalid Cvv needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
249.38,Debit Card,Kotak,fraud_block,13,3,789,0,0,1,0,0.1293569,SUPPRESS,32.26,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
116.41,Debit Card,HDFC,fraud_block,21,1,474,0,0,0,0,0.1284523,SUPPRESS,14.95,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
743.26,Netbanking,PNB,expired_card,11,0,506,0,0,0,0,0.12717657,REQUEST_UPDATE,89.53,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
266.43,Wallet,IDFC,expired_card,25,1,552,0,0,0,1,0.12671667,REQUEST_UPDATE,28.76,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
200.21,Wallet,PNB,expired_card,20,1,897,0,0,0,1,0.12659279,REQUEST_UPDATE,20.35,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
390.16,Wallet,Axis,expired_card,18,1,588,0,0,0,0,0.12590358,REQUEST_UPDATE,44.12,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
5263.86,Credit Card,Kotak,expired_card,14,1,271,0,0,0,0,0.12422361,REQUEST_UPDATE,648.9,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
43.34,Credit Card,ICICI,invalid_cvv,15,3,119,0,0,1,0,0.12400522,SUPPRESS,0.37,Expected recovery value (₹0) too low to justify chasing.,,
286.45,Netbanking,HDFC,fraud_block,1,3,783,1,0,1,0,0.12187328,SUPPRESS,34.91,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
171.95,UPI,ICICI,expired_card,22,1,806,0,0,0,0,0.12181398,REQUEST_UPDATE,15.95,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
2073.38,Credit Card,IDFC,expired_card,12,2,810,0,0,0,1,0.121591255,REQUEST_UPDATE,247.1,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
669.14,Netbanking,Yes Bank,expired_card,28,0,608,1,0,0,0,0.12141313,REQUEST_UPDATE,76.24,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
568.26,Wallet,Axis,invalid_cvv,9,2,14,0,0,0,0,0.12048579,REQUEST_UPDATE,63.47,Invalid Cvv needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
827.38,Debit Card,IDFC,fraud_block,28,0,566,1,0,0,0,0.12047121,SUPPRESS,99.68,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
509.55,Debit Card,Axis,expired_card,27,2,609,0,0,0,0,0.120328374,REQUEST_UPDATE,56.31,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
208.34,Wallet,Axis,expired_card,10,2,704,0,0,0,0,0.11911118,REQUEST_UPDATE,19.82,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
666.56,Debit Card,IDFC,invalid_cvv,19,3,441,0,0,1,0,0.118963696,REQUEST_UPDATE,74.3,Invalid Cvv needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
1433.81,UPI,HDFC,expired_card,15,1,175,0,0,0,1,0.118711814,REQUEST_UPDATE,165.21,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
2576.04,Netbanking,Yes Bank,expired_card,20,0,872,0,0,0,0,0.118058264,REQUEST_UPDATE,299.12,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
1884.64,Wallet,IDFC,expired_card,10,0,763,0,0,0,0,0.117612265,REQUEST_UPDATE,216.66,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
1018.04,Wallet,Kotak,expired_card,31,1,758,1,0,0,1,0.1172299,REQUEST_UPDATE,114.34,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
177.31,Netbanking,Axis,fraud_block,23,2,793,0,0,0,0,0.11507853,SUPPRESS,20.4,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
114.96,Netbanking,ICICI,fraud_block,1,2,738,1,0,0,0,0.114970095,SUPPRESS,13.22,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
382.95,Wallet,ICICI,expired_card,3,0,716,1,0,0,0,0.11491337,REQUEST_UPDATE,39.01,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
168.38,Wallet,HDFC,expired_card,26,1,712,0,0,0,0,0.11446354,SUPPRESS,14.27,Expected recovery value (₹14) too low to justify chasing.,,
380.42,Credit Card,SBI,invalid_cvv,17,3,137,0,0,1,0,0.11401576,REQUEST_UPDATE,38.37,Invalid Cvv needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
1462.81,Wallet,SBI,fraud_block,6,2,428,0,0,0,0,0.11360211,SUPPRESS,166.18,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
1331.01,UPI,Axis,fraud_block,13,0,388,0,0,0,0,0.113410495,SUPPRESS,150.95,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
459.42,UPI,PNB,expired_card,12,1,774,0,0,0,0,0.113061205,REQUEST_UPDATE,46.94,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
1185.37,UPI,ICICI,expired_card,17,0,717,0,0,0,0,0.112704724,REQUEST_UPDATE,128.6,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
2804.07,Debit Card,Yes Bank,expired_card,5,2,560,1,0,0,0,0.11242257,REQUEST_UPDATE,310.24,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
1237.89,UPI,HDFC,invalid_cvv,13,3,387,0,0,1,0,0.1110637,REQUEST_UPDATE,132.48,Invalid Cvv needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
778.19,Wallet,IDFC,expired_card,9,0,433,0,0,0,0,0.110568844,REQUEST_UPDATE,81.04,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
434.15,Netbanking,Axis,expired_card,31,0,735,1,0,0,0,0.10976698,REQUEST_UPDATE,42.66,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
256.74,Wallet,Axis,fraud_block,8,0,681,0,0,0,1,0.10863488,SUPPRESS,27.89,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
2702.05,Netbanking,HDFC,expired_card,12,0,894,0,0,0,0,0.10749659,REQUEST_UPDATE,285.46,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
1229.78,Netbanking,Yes Bank,expired_card,16,1,211,0,0,0,0,0.10699943,REQUEST_UPDATE,126.59,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
397.88,Debit Card,Kotak,fraud_block,21,1,554,0,0,0,0,0.10694169,SUPPRESS,42.55,Low recovery probability (fraud block or exhausted expected value) — not worth pursuing.,,
754.03,UPI,IDFC,expired_card,12,0,403,0,0,0,1,0.10683267,REQUEST_UPDATE,75.56,Expired Card needs the customer to fix their payment method — retrying won't help.,,Your payment didn't go through. Please update your card details to complete this payment.
